Date,AAPL,AIG,AMZN,AVGO,BAC,BRK-B,C,CSCO,CVX,GE,GOOG,GOOGL,IBM,INTC,JNJ,JPM,KO,LLY,META,MO,MRK,MSFT,NVDA,PFE,PG,T,TSLA,TWX,UNH,V,WFC,WMT,XOM
2001-02-01,-0.023121387279999905,0.006116207949999897,-0.06137184115999983,,-0.010033444819999904,0.02222222221999992,0.005002680010000038,0.021702838060000174,-0.00012007685000003931,0.004999999999999671,,,0.018303571429999943,0.021959459459999886,0.007945882100000023,0.01563920713000022,-0.009655172409999913,0.0171319796999998,,0.04068181817999972,0.027987344850000095,0.021494370519999917,0.005145278449999902,0.0013289036499999352,0.02937082404999969,0.04550155118999988,,-0.051940639270000255,0.005850026589999668,,-0.021549213740000184,-0.01936619718000021,-0.007843137249999632
2001-02-02,-0.02366863904999994,0.0099368716399999,-0.11538461538,,0.006006006010000009,0.013913043480000109,-0.01158438780999993,-0.07189542484000033,-0.010207757899999947,0.0010815487800002188,,,-0.03314335818000014,-0.056198347109999824,0.013103227870000289,-0.021486123550000125,0.005222841229999942,0.021834061140000305,,-0.008298755190000007,-0.00603693181999998,-0.02505010019999998,-0.09665763323999998,-0.00685689007000001,-0.0025693035799998487,-0.014836795249999923,,-0.04093919325999973,0.07684173423000007,,-0.0031746031699998456,-0.01687612207999989,-0.005988741170000145
2001-02-05,-0.021212121210000268,0.020835744880000284,0.004347826090000062,,-0.006343283580000247,-0.013293310459999819,0.015146051209999678,-0.026408450699999753,0.0018199466099999562,0.03392394123000009,,,0.017683866869999898,-0.027460595450000236,-0.012302839120000075,-0.0009149130800001348,0.025285763769999692,-0.02442002441999991,,0.02356309183000027,0.006073597710000156,0.018499486130000076,-0.0013333333299998529,0.018930957680000304,0.007998915400000195,-0.0020080321300000037,,0.03306130989999989,0.021440261870000032,,0.022292993630000035,-0.016800584369999982,0.02180985660999979
2001-02-06,0.04643962847999994,-0.018596212720000116,0.09523809524000004,,-0.0431843785199999,-0.011299435030000415,-0.020781527529999733,0.034358047020000004,0.025675184690000075,-0.005224660399999803,,,0.01755480306999968,0.021621621620000253,-0.0054295752199998715,-0.042490842490000014,0.003716216219999735,-0.030037546929999936,,-0.006884681579999885,-0.00142045454999995,0.01009081736000006,0.005340453939999712,0.0021857923499999377,-0.003093476800000383,0.0010060362199999506,,-0.010532712169999958,-0.024194840570000098,,-0.009151090340000057,-0.011887072809999788,-0.005424528299999842
2001-02-07,-0.017751479289999872,0.004043905260000091,-0.051383399210000125,,-0.02864992151000012,-0.010989010989999937,-0.013966987120000107,-0.13111888112000014,-0.01582241115000005,-0.013655462180000022,,,0.024958402480000252,-0.01410934744000003,0.01584243202999991,0.0009563886799999199,0.009761023220000276,0.01870967741999996,,-0.003466204510000015,-0.029753437650000047,0.03396603397000009,-0.04648074368999999,-0.029443838599999994,0.014436049650000227,-0.022110552759999846,,-0.013306038889999927,0.01592775040999994,,-0.00294753389999991,0.02744360901999987,0.005454114300000201
2001-02-08,0.0,-0.013808975829999959,-0.04166666666999996,,-0.015151515150000017,0.023568888890000306,-0.00478292861999996,-0.03420523138999987,0.010917816439999894,0.004046858359999961,,,-0.024634334099999933,-0.008944543829999985,-0.002845100110000276,-0.012421173319999812,0.01016666666999999,0.025839138700000097,,0.02043478260999998,0.013683567500000215,-0.03768115941999994,-0.005571030639999863,0.00561797753000004,-0.0038568958600001535,-0.008838643370000177,,0.011618257259999876,-0.015678034589999834,,0.007094994090000251,-0.04317599706999986,0.001659554289999754
2001-02-09,-0.07831325301000003,0.011435239209999892,-0.06956521738999988,,0.01538461537999991,-0.004789342740000202,-0.0009242144200000135,-0.0604166666699999,0.01934488487999997,-0.03139584217000024,,,-0.014996053670000342,-0.032490974729999955,0.003698615660000293,0.005224458199999837,-0.007754495959999663,-0.0029633288099999433,,0.022582019599999725,-0.0030131372800000777,-0.050200803209999756,-0.007002801119999957,0.006480446929999939,0.001201602140000313,-0.03421816673999989,,-0.030968006559999983,-0.03858784893000011,,-0.008414872800000195,-0.03632887188999989,0.016094674560000133
2001-02-12,0.029411764709999844,0.03253345638999994,0.08411214952999968,,0.011313131309999669,0.010034904010000067,0.02590194265000023,0.048780487799999994,0.007451391310000277,0.04051686378000019,,,0.022970085470000123,0.03171641791000002,0.03284902085000008,0.011549566890000085,0.011306950449999853,-0.0043343653299999785,,-0.0010416666700001631,0.003143133459999836,-0.006342494710000257,-0.026798307480000005,0.02397868560999994,0.0014668622499998119,0.025767661579999546,,0.0059259259299999645,0.009735269000000102,,0.0025656206800002135,0.06051587301999972,-0.0011646867000001393
2001-02-13,-0.028571428569999946,-0.005810055869999942,-0.05172413793000008,,0.0035956851800000855,0.014254859610000059,-0.015509467990000192,-0.03594080338000005,-0.00612504334000008,-0.007366870130000036,,,-0.010008703220000026,-0.06148282098000002,-0.012232415900000349,-0.02683158895999993,-0.01414008550000001,-0.0016169154199998648,,-0.007299270069999864,-0.026873945529999776,-0.009574468089999844,0.03043478260999999,-0.02363399826999979,-0.0073235685799998285,0.01444421185000011,,0.011782032399999753,-0.008964817320000096,,-0.015944881890000095,0.012160898040000312,-0.011310634330000013
2001-02-14,0.01960784313999997,-0.03326590244999994,0.050000000000000044,,0.011146496820000129,-0.01064735945000006,-0.017219270929999864,0.03070175438999989,0.005813953489999912,-0.01908396947000024,,,0.01186813187000002,0.05202312138999998,-0.01289989679999981,0.0009777082500002088,-0.007671781190000115,-0.03637954744000027,,-0.03298319327999988,-0.01386996904000004,0.00322234157000012,0.07313642757000016,0.006218077069999994,-0.011535881959999883,-0.030127940570000122,,0.00914951132999997,-0.02713773681999998,,0.005801160230000102,-0.020332717190000182,-0.01014270550999985
