Date,AAPL,AIG,AMZN,AVGO,BAC,BRK-B,C,CSCO,CVX,GE,GOOG,GOOGL,IBM,INTC,JNJ,JPM,KO,LLY,META,MO,MRK,MSFT,NVDA,PFE,PG,T,TSLA,TWX,UNH,V,WFC,WMT,XOM
2001-01-31,99.425287356,97.388316151,91.419141914,,97.025419145,98.857644991,99.590747331,98.519736842,101.734668947,99.459459459,,,96.046651231,100.0,101.670305677,98.231511254,100.155413573,98.734494424,,97.973725228,101.456790123,96.351084813,98.922155689,101.964769648,101.040787623,100.897328881,,96.777757319,98.82620883,,99.691774225,105.635112516,102.64698707
2001-02-01,97.12643678161665,97.98396334447985,85.8085808574705,,96.05191995587128,101.05448154613588,100.08896797185376,100.65789473639576,101.72245296841704,99.95675675629498,,,97.8046479724189,102.195945946,102.4781659389804,99.76777420519424,99.18839578715784,100.42601177816172,,101.95947450414276,104.29629629554648,98.42209072997456,99.43113772489414,102.10027100255662,104.00843881814852,105.4883138560131,,91.7510587367342,99.40434477944436,,97.54349487410563,103.58936209788364,101.84191266211104
2001-02-02,94.82758620721992,98.9576174110124,75.90759075892764,,96.62880836439828,102.46045694173614,98.92949855136514,93.42105263082256,100.68409479552132,100.06486486461752,,,94.5630734930002,96.4527027024919,103.82096069897857,97.62415148231293,99.70644103021256,102.61871945937249,,101.11333778593183,103.66666666573175,95.9566074952952,89.8203592820454,101.40018066817488,103.74120956394286,103.9232053420637,,87.99484441130144,107.04274702229372,,97.23383298606544,101.84117537693044,101.2320078069199
2001-02-05,92.81609195454062,101.01947308132092,76.23762376245836,,96.0158644309454,101.0984182777362,100.42788980260372,90.9539473680794,100.86733447252534,103.4594594594727,,,96.23531429546844,93.80405405351964,102.54366812221518,97.53483386919784,102.22759454444991,100.11276782422549,,103.49588064941958,104.29629629499608,97.73175542473628,89.70059880330209,103.31978319714848,104.57102672273852,103.71452420668425,,90.90406923198574,109.33777154973588,,99.40146620544428,100.13018411767035,103.4398633815312
2001-02-06,97.126436781875,99.14089347103835,83.49834983521866,,91.86947899743446,99.95606326877112,98.34084484589113,94.07894736840647,103.45712191429544,102.9189189186294,,,97.92470628630493,95.83224981668688,101.9868995628109,93.39049660597344,102.60749438942756,97.10562586241312,,102.78334446630664,104.14814814637572,98.71794871899948,90.17964071960152,103.54561878886446,104.24753867761952,103.81886477457624,,89.94660283568349,106.69236159881092,,98.4918344082698,98.93992932858492,102.87875091526996
2001-02-07,95.40229885083006,99.541809851627,79.20792079225937,,89.23742563499336,98.85764499099346,96.96731953255863,81.74342105251364,101.82018079497178,101.51351351372956,,,100.36875051853433,94.48011930806636,103.60262008708516,93.47981421974696,103.6090485247088,98.92244079796608,,102.42707637416464,101.04938271413955,102.07100591863774,85.98802395325744,100.496838301508,105.75246132185994,101.52337228749468,,88.74976984032851,108.39173090501023,,98.20152638747824,101.65519806554504,103.4398633818031
2001-02-08,95.40229885083006,98.16723940531142,75.90759075898454,,87.88534342853775,101.18760984171328,96.50353176476168,78.94736842080222,102.93183483877888,101.92432432454557,,,97.8962331850612,93.63503773985174,103.30786026127907,92.3186852454021,104.66240718505536,101.47851146628726,,104.52015141324856,102.43209876334184,98.2248520724578,85.5089820371408,101.06142728092192,105.34458509160284,100.62604340612576,,89.78088749809923,106.69236159861153,,98.8982656368264,97.2661335317168,103.61152745083535
2001-02-09,87.93103448318938,99.28980527049649,70.62706270628463,,89.23742563472501,100.7029876971399,96.41434180912375,74.17763157844894,104.92303933422222,98.72432432476822,,,96.42817601812716,90.59274409480362,103.68995633104257,92.80100035754565,103.850802971375,101.1777972696633,,106.88042752105748,102.12345678788937,93.293885603237,84.91017964196105,101.71635049708598,105.47116737048634,97.18280467446849,,87.00055238509547,102.57533286725936,,98.06604931135188,93.73256462740744,105.27912126582106
2001-02-12,90.51724138011583,102.52004582023577,76.56765676550032,,90.246980348697,101.71353251220091,98.9116605613012,77.79605263069436,105.70486195773606,102.7243243252074,,,98.64313946297976,93.4660214261281,107.09606986849658,93.87281171863404,105.02503885476504,100.7392557330119,,106.76909374203343,102.44444444197023,92.7021696273231,82.63473053973374,104.15537488705218,105.62587904436552,99.6869782967154,,87.51611121439863,103.57393132548668,,98.317649595471,99.40487260623856,105.15650407349506
2001-02-13,87.93103448367042,101.92439862622524,72.60726072598467,,90.57148007847655,103.16344463859951,97.37759332798794,74.99999999935444,105.0574150969962,101.9675675687116,,,97.65584955540572,87.71946676307262,105.78602620060964,91.35405502008018,103.53997582571785,100.57636887701788,,105.9897572916812,99.69135802218564,91.81459566235254,85.14970059974645,101.6937669371604,104.85232067536134,101.12687812991952,,88.54722887224867,102.64540995203946,,96.7499862849688,100.61372512668224,103.9671173084986
