Date,AAPL,AIG,AMZN,AVGO,BAC,BRK-B,C,CSCO,CVX,GE,GOOG,GOOGL,IBM,INTC,JNJ,JPM,KO,LLY,META,MO,MRK,MSFT,NVDA,PFE,PG,T,TSLA,TWX,UNH,V,WFC,WMT,XOM
2009-04-02,0.04079953342489033,0.1239223437969642,0.05054363748210219,,0.1100180994013728,0.038740126365966465,0.12936559375782225,0.04098865786572387,0.046870378169722074,0.055348500867558235,,0.03891726834891019,0.0320971571685059,0.0425331099113182,0.026430697016941278,0.07827863430274397,0.03063372447881025,0.03748673958840217,,0.030622940377312263,0.040196913693779764,0.042346407617735456,0.05999555213018683,0.03364987087319479,0.026821761328718816,0.037290383422584936,,0.05108248707446854,0.0576617656274077,0.044341351941258766,0.08870557601299255,0.027365362208689074,0.043085839973000216
2009-04-03,0.04076565467180697,0.12291848017346943,0.05048891291319904,,0.10972273349196454,0.03867938417383177,0.12887417543170768,0.04107737840465438,0.04694409370511408,0.05553296772202054,,0.03889804648517681,0.031816609203919606,0.04271282654709465,0.02637046495249497,0.07807028822405593,0.030569446143401853,0.03748446542193572,,0.03046105993831615,0.04016796757014249,0.04234266725943074,0.06007121755697299,0.033576735797087254,0.026840812601831562,0.037346688083834075,,0.05127252847928545,0.057675747169916004,0.044392308016085874,0.08886168559902388,0.027401081068897024,0.043092914395330056
2009-04-06,0.040140273884806496,0.12291082094043955,0.05043417488308081,,0.10978135344018085,0.03880148124717678,0.12894160677813474,0.04096737870165272,0.04685593334180032,0.05496113374843319,,0.038662397799884216,0.031536363159214716,0.0422569757187071,0.026399528098047076,0.07815489742867139,0.030564625282432263,0.03748532582130906,,0.030400717798251323,0.04011361812734042,0.04240367545388788,0.05961837044877026,0.03359644141548425,0.02684400453419472,0.03735620071934475,,0.05118010992008108,0.05770859560379326,0.04462764982550478,0.08900096546570524,0.027377051357015472,0.04307554248887474
2009-04-07,0.04007154483732129,0.12291100379006031,0.050431149864694075,,0.10970804859417237,0.03878709016037586,0.12801254951206498,0.04108022400602326,0.046861717343130334,0.05497437544425334,,0.038656201028532795,0.03152149377714356,0.04225699672821043,0.026323402026825787,0.07790698034593456,0.030519949587215975,0.03740256600411381,,0.030383610406863992,0.04007135659785707,0.042402351734828515,0.05953339693110126,0.03359842798692775,0.026843364255701274,0.03736294116368277,,0.051176872273703336,0.057971431742667466,0.044635527954240056,0.08917803537031306,0.027349045322017346,0.04307578939185361
2009-04-08,0.040168906000406346,0.12296797618770484,0.0504459546815991,,0.10958144088099968,0.0385484156591714,0.12796509488065827,0.04106748194164192,0.046812641443211594,0.05511798641010329,,0.03850653025266384,0.03152436921610322,0.04226728455508602,0.026270797796077154,0.0778778739361704,0.03040276007522743,0.03697457651858737,,0.030107931586814025,0.0397952312348682,0.04213825293180002,0.05836224567235325,0.033617801145696895,0.02673434131385615,0.03720976878884223,,0.050741685573341536,0.057867737003205515,0.04467867958807173,0.08917719156486317,0.02726833279985162,0.04310409147941804
2009-04-09,0.03939131256694171,0.12273590639124289,0.04961248070662456,,0.10718057966788162,0.038196739175778115,0.12749317443430758,0.04053373001050383,0.046632364998999865,0.054957414236215085,,0.038086066398189754,0.03127774322740425,0.04201912669270253,0.02613517309256798,0.07730024113826299,0.030281454533365795,0.03699556644277785,,0.029883885942250776,0.039688346735993585,0.04177986059057513,0.058010810373459266,0.03308631212590895,0.026582947901426294,0.03702049430579899,,0.050676017412296374,0.05747151694145093,0.04413990862468918,0.08882713276943728,0.026860179036678263,0.04308056603592088
2009-04-13,0.03945294649940888,0.12266298938486633,0.049574740768694725,,0.11161353548310121,0.03822356429427271,0.12796718047127795,0.0406200435229806,0.046639891814328156,0.055262215900222796,,0.03810581033571581,0.030896483179383614,0.042200212190130086,0.026135031346116864,0.07920450307428958,0.030086469536267462,0.03697067834608363,,0.02981881007981897,0.03969910677518346,0.0418289603112828,0.058165482372949905,0.032994036430691126,0.0266253923292821,0.0369229928746274,,0.05068990390870739,0.057273336954781824,0.044093747971159204,0.09317735031812333,0.027059662455247744,0.04308178684683086
2009-04-14,0.03943129049893495,0.12222596540006055,0.04899196580308634,,0.1120024172619709,0.038196905957444946,0.12964647770007873,0.04022129174156282,0.04529762918191722,0.05521591169158427,,0.03803848532363917,0.03089691688320101,0.04204014176550494,0.025241610924178093,0.07900215458113238,0.029063728257632374,0.03527757808626345,,0.029635224124184956,0.03903215521828161,0.041739662034888186,0.05793467474847783,0.032118214609733506,0.02578507993597394,0.036366469884772296,,0.05036294884728176,0.05688435482046462,0.04394421297392761,0.09224624706001619,0.026599961710034762,0.04184902028045033
2009-04-15,0.038672241786207553,0.12234866498550834,0.04904537142331374,,0.11212572181394487,0.038223381734912056,0.12948012244927057,0.04022127056842046,0.044481313107806106,0.05408740747296237,,0.03810366153871451,0.030874538900313664,0.04196754662984993,0.02510508210946549,0.07851177202112082,0.02883589532610654,0.034931002185055654,,0.02961588820693377,0.03905546270254217,0.04163045627080585,0.057901921630576655,0.031990508665416174,0.025756395219535346,0.03638679458767937,,0.0497085982673563,0.056823477414893804,0.04399954923937187,0.09241258771171927,0.02659837559822974,0.041169416038376
2009-04-16,0.03662972213556591,0.12210266123717703,0.04835258960678973,,0.11186756298523769,0.03801164985575098,0.12904777902516545,0.03891802267462755,0.040439128640952025,0.054126618787789835,,0.03586253045179754,0.030559347169348553,0.0406123574108159,0.022580047462513995,0.07869025077650331,0.02610090065530069,0.032555514911034436,,0.02583163393553596,0.03757158701602018,0.03823973332831107,0.05577639566020603,0.030860140197156626,0.02528490350981825,0.033397224476892806,,0.04833923754977239,0.047780963539629,0.042431923914843475,0.09238941217353815,0.025863600914774274,0.038226124154256226
2009-04-17,0.03635450627189846,0.12195009872530413,0.04756834767983235,,0.11089575866249443,0.03803470650791958,0.12798089958731695,0.038871937210364915,0.04041445980773019,0.05424161898547321,,0.03565610936220052,0.03061542315614688,0.04021206156965554,0.02250822734355127,0.07865838553058765,0.02522208757921636,0.03249680403825124,,0.025772064727555152,0.03758597241972154,0.03821302316476189,0.05575366707498061,0.03076190268709677,0.02545696344805318,0.03338588006894486,,0.04869661307588278,0.047836002944571424,0.042417221471123735,0.09193721640216047,0.025878404703206237,0.03823071298994556
2009-04-20,0.03597027525508052,0.12141399085565786,0.04607778868657372,,0.11054918880715957,0.03787001818884769,0.1277271171093484,0.03773525251936252,0.03881052371077051,0.0538387287268333,,0.03518067487160236,0.03017180209728542,0.03988866733966462,0.022055342708064182,0.07849735032543158,0.025206117685135896,0.031922553449590024,,0.02487054848345013,0.036744785982811674,0.03792636526521612,0.054828140447737594,0.03048909413524615,0.024875082684680954,0.032647708016635385,,0.04778148007695273,0.04755170088943063,0.040583497347117525,0.09201084717350402,0.02487103686910849,0.036125793691172824
2009-04-21,0.03588845697263393,0.12280864288731222,0.04602072129644232,,0.11263566274893143,0.03793632415241691,0.1288453938575189,0.03741572870696759,0.0386624289191895,0.05424121847310574,,0.03514971681085509,0.030020304807225125,0.03970007563946705,0.021619264072402455,0.07896671531575479,0.025049252386374832,0.03159770500481321,,0.02444158132894588,0.036381597681652486,0.03752472011085125,0.05452263084640601,0.03044457387975672,0.02474050205158381,0.0325981344968588,,0.04798536576491027,0.04739985121062105,0.040445151776515066,0.09311258220632967,0.023549174174628408,0.03473796041186868
2009-04-22,0.03565693573083306,0.12272293245347624,0.04602982897007429,,0.11289378324696775,0.03759292604242476,0.12908718921092777,0.037457043593470095,0.038667486334768665,0.054314467406897,,0.03481499364052224,0.030048460297514904,0.03969395537992741,0.021591480026159085,0.07937282436382402,0.02498343049056007,0.031086041396138145,,0.024414201903195556,0.036848065718278776,0.037559675700042636,0.054517661721165185,0.030445997934424936,0.024770832389295134,0.03259154673481039,,0.04791140432061232,0.047201182985074405,0.040825347613818605,0.09347805971579613,0.023533258029742883,0.03471181119396707
2009-04-23,0.03565132500678568,0.12243784378076264,0.04588066467169758,,0.11290765859022292,0.037526767369151746,0.12907865154405823,0.037114479645106,0.03729007472331141,0.05426412915152674,,0.03478345877258242,0.030007108698298104,0.03961497983656957,0.021525720492856646,0.07934188309902261,0.024564132640760832,0.030690469682165142,,0.023932388897502495,0.03604204346399133,0.037443073872159935,0.054566998749722866,0.030506792275091392,0.02465390913200691,0.03208042951158551,,0.04721892746993981,0.04702533283380364,0.040864555658893485,0.09352506518629268,0.023555712306158133,0.03354637473848948
2009-04-24,0.03514112860010013,0.12243455128944618,0.0456197335793443,,0.11307049498990629,0.03750929541856951,0.12898372086714915,0.03675726545677851,0.03719291933070122,0.05425820442354849,,0.034554599334114054,0.029804025180550087,0.03936999961101075,0.02151048542416286,0.07939147284850975,0.02455062370635662,0.030671212588543287,,0.023555349350678097,0.03594666437590594,0.037139477660516076,0.05412203091781305,0.030557945190722077,0.024627687246273077,0.031813567574189884,,0.047127575771596944,0.04703508628294806,0.0408044602394224,0.09398687939409593,0.02352507791058482,0.03331776506820572
2009-04-27,0.034966745803921756,0.12238624855260234,0.04574192406341069,,0.11300753121559698,0.0375818444862368,0.12888187592078892,0.036826242844588464,0.03657891334450884,0.05396800805806399,,0.034495051219313906,0.029331780250812792,0.03909172358779484,0.021307398933524454,0.07916752023113054,0.02451985600298931,0.03037927728129445,,0.023552832141428198,0.03549193222351396,0.037613451090789896,0.054002494917906534,0.030418338898885112,0.0240569158462791,0.031091153796402628,,0.04669786379661206,0.04684300685621422,0.040719472694086746,0.09408640691789791,0.023479876575421953,0.032180764576424575
2009-04-28,0.03489627855622934,0.12244959863634655,0.045766518343053016,,0.11301107045142282,0.037532067844823394,0.12891372073070773,0.036827895544398984,0.03590365437234082,0.053964648473077484,,0.03450335493072561,0.029326348191861935,0.039146499590088875,0.02124665494136985,0.07917484404908692,0.024115506011252532,0.030148087053126306,,0.02351238220426894,0.0353858469074343,0.037506405537283266,0.05385870684742088,0.030435968401259443,0.02390563215777525,0.030607254013366038,,0.04682338728960002,0.04684048184340663,0.040789712641743026,0.09420432336538445,0.02349580171387413,0.031171217430773227
2009-04-29,0.03485209700415478,0.12127843196532552,0.045692852478922324,,0.11302540251185701,0.03741005733467592,0.12885359532983037,0.03651735624787393,0.035697992946591824,0.053780964109409565,,0.03433792718432221,0.02925451736660875,0.03914376117053881,0.02112654473373411,0.07895328503627896,0.023922005318917673,0.029772238886418258,,0.023467523639344626,0.03509987078275208,0.03753535043425239,0.0538573334463313,0.030322973426210487,0.023786523456706416,0.030553686174837977,,0.04668174174298611,0.04679476499235346,0.040861283735836355,0.0942681666575377,0.023384371680219528,0.031148824039597157
2009-04-30,0.03458974916699393,0.11986344316226512,0.04580517523247111,,0.1131565457212613,0.03747110486930492,0.12903386643064216,0.03658848743532372,0.03561217043067165,0.05380801026386012,,0.034268260487196535,0.029161325071492068,0.039177532861526164,0.021123228094513426,0.07897842966696822,0.023899161260978265,0.02952312938207994,,0.023221360377965884,0.035173215706754496,0.03742559392231592,0.053708829118324974,0.03031171993430326,0.0237241180729031,0.030537160642132914,,0.04658862860355274,0.045747193031180036,0.040942859151195936,0.09429244684473073,0.023471330605056937,0.030957232128945425
2009-05-01,0.033731531613049495,0.1157221845401828,0.044325390238869826,,0.11265984393042802,0.037471066159946956,0.12833418032491611,0.03449946525282246,0.03360142142373685,0.05315024241248332,,0.03263230145533797,0.027952855004524164,0.03787114210208566,0.020366635828972267,0.0785428754363009,0.02206191647554997,0.028245754831056905,,0.02276981855783142,0.03386034018676086,0.03651002778899966,0.05235536376075897,0.0292641027338841,0.021914388103872445,0.02818393799412202,,0.044755782215503845,0.04494064376462984,0.04050759882678696,0.0937087951050648,0.021280871811347246,0.028693768822441665
2009-05-04,0.033472447363736384,0.11486284492103575,0.044366453812757965,,0.11265093068667671,0.03717030206345166,0.1283051647779543,0.03447605514990731,0.03359438755942872,0.05313861060914052,,0.03256059536041872,0.02796171330406483,0.037487475330736035,0.020050508972667726,0.078418425425203,0.021920428854947833,0.02804379731938229,,0.02270658868329346,0.03372976491542592,0.0365089720806947,0.052268812974632234,0.029148968842325033,0.021766037119303812,0.028120513125452794,,0.04465833850081226,0.0447562529615559,0.04049488600516865,0.09352571630016131,0.021287863559275807,0.028751105402197805
2009-05-05,0.033270413582549806,0.1148848609316135,0.04436788874367833,,0.11395723759107496,0.037221500247279736,0.1284780081369318,0.03446592315153377,0.033356077638721664,0.053217722775791156,,0.032609761232521635,0.027886898977885644,0.037100853325415836,0.02012281822579383,0.07878540850181705,0.02190782248675599,0.02797172949017207,,0.022729375235413775,0.03341386070010695,0.036473382464143216,0.05237496064046322,0.029056371864783836,0.021783681052368616,0.0281991885881986,,0.044923171863029014,0.044631057919404214,0.040256233737919395,0.09585637246185905,0.021340424667665083,0.028747198975791685
2009-05-06,0.033139374065553936,0.11504338578444204,0.044406875728491016,,0.11389572141490499,0.037124682362648126,0.12846064002900212,0.0344655417074877,0.03337447762271258,0.05321091451736821,,0.03260915495426993,0.027810699110152198,0.03713612223482509,0.02011004123797732,0.07837704933348486,0.021874159255091393,0.0279102727206826,,0.022858841779383802,0.03333220028822812,0.03651036466395005,0.05251732779192098,0.02911889402089079,0.021761088533541247,0.02818232720130959,,0.04491516827772644,0.044843955589908106,0.04024550260852044,0.0957422199849865,0.021280059595676054,0.028732846990849825
2009-05-07,0.03313324284374231,0.11469891953885038,0.04432860714384351,,0.11488297032910864,0.03712058271391818,0.12932112457979417,0.0343351686632503,0.03351210947842051,0.0533537989421997,,0.03243716087745365,0.027816646374016134,0.03707761627018976,0.020109886766543253,0.07859384584840662,0.021696327364865497,0.02790907256275795,,0.022995827719550537,0.03321882844856022,0.03649119309238625,0.05243776208230323,0.029142515318066543,0.021855485613750867,0.027978543141873563,,0.04494981638354206,0.04484604968596094,0.03999385474942452,0.09671529954520727,0.02134031780722348,0.028759019864192083
2009-05-08,0.03307373646909151,0.11428845610658223,0.04427296632798404,,0.11497224995027591,0.03706874949197253,0.1292422016628348,0.033991095866023786,0.033061775955348455,0.05294144096565619,,0.03206795015148046,0.027872708621178688,0.03697070162097045,0.020112997916250402,0.07869263008369388,0.021667448970263035,0.027990083181680937,,0.022995641558069067,0.0331069461164442,0.036367728270602376,0.052587450615736504,0.028996609064748786,0.021740526239033667,0.0278849898618327,,0.04433556151754916,0.04552077287642685,0.038074508151169174,0.09692486531009326,0.02135099488294197,0.028500291844255725
2009-05-11,0.03245319933312815,0.11352021164058786,0.04311246268795889,,0.11457913378177761,0.03712881391988423,0.1287531047628098,0.033686828660791535,0.03299789590356753,0.052956817486366256,,0.03155442622099507,0.027681330212321536,0.03660333196411028,0.019903055206949356,0.07896129828794393,0.02152202150056789,0.0277554159907623,,0.022653217321037415,0.03241412976538881,0.035958578086243864,0.05384309424976008,0.028569475748170918,0.02154926153109821,0.027128681942108237,,0.043985353794596324,0.04553588061311867,0.037912900614722654,0.09733787949856681,0.021123753082997212,0.02826821476998157
2009-05-12,0.03222318608277103,0.11331055281683526,0.04224846899051265,,0.11464867922438161,0.03719524136615742,0.1285646315010738,0.03360640982746111,0.032640434864753175,0.05251998641307464,,0.03140573979243457,0.027348027425724914,0.035893807041354565,0.019745638872622064,0.07926953676750671,0.021519558487732734,0.027692146041017125,,0.022467983504297264,0.032339845715258365,0.03563231143844159,0.05300419420479772,0.028422152767988738,0.021631636845456104,0.026857936699058893,,0.043755710212988255,0.04565418395332571,0.03721327971621782,0.09712108087778376,0.021117168540417224,0.027935559492267545
2009-05-13,0.03242870250035734,0.1128721931338277,0.04213261925938028,,0.1147470685614729,0.037198321548045685,0.12862256183190335,0.033449265926566336,0.03239957193604257,0.052551809153787224,,0.03147861779729493,0.027339392270608137,0.03558951126008861,0.019476236322395757,0.0792691967252518,0.02150558448721694,0.027497722055239683,,0.0224806517725222,0.032229251870722085,0.035631051356690424,0.05165380775920407,0.02872486010638924,0.02159172608797083,0.026666275104915226,,0.04356835716129126,0.04565998391548758,0.037094582334534346,0.09715269979937902,0.021068088576406036,0.02744226895312326
2009-05-14,0.03255988853566953,0.11317093934267934,0.042355915452708,,0.11503288494451733,0.037089331908511235,0.1286834681315646,0.033600562679711246,0.03241302550276911,0.052751684063103134,,0.03136596078766024,0.027257520313530393,0.03554787494504565,0.019476232752190077,0.07927528640852433,0.021550872167301147,0.027456330112602567,,0.022481657834857508,0.03217501605517635,0.035632707066009336,0.051657565529293833,0.028765417903840296,0.02157847864707582,0.026675966174607112,,0.04361686702107869,0.045474328625328096,0.03700980549552255,0.09726443587865251,0.02105089668125581,0.027474401165634488
2009-05-15,0.032622166684930176,0.11392067663033043,0.0421339973082462,,0.11499030986146717,0.037074140778335256,0.12869939079571252,0.0335371368081739,0.032400401837125684,0.05267415027262369,,0.03129240842214112,0.02725044991810562,0.035516116934740105,0.019466029310257073,0.07935883798112277,0.021515435915809306,0.027352874992838647,,0.02237673061985936,0.032180213689875795,0.03566877170090835,0.051506170263466086,0.028753737410364806,0.02153213057156109,0.026687828464842057,,0.04359370928943886,0.045123835168412424,0.03689695015646935,0.0974020378436232,0.02110299434507084,0.027424149338098756
2009-05-18,0.03229724166735598,0.11369492493346202,0.04108567493368472,,0.11481060233694165,0.03699168050247888,0.12835465731652473,0.03337991295581708,0.031536429515749385,0.05213747366632787,,0.03069416990830449,0.027032714208240393,0.035473057782098784,0.01932436206185724,0.07924391483729842,0.021477809013071204,0.02716500894163322,,0.0220305780343379,0.032128308761009194,0.03546759174536191,0.051256076054214526,0.0283775807725334,0.021369837240252054,0.026423161709218747,,0.04245293167067211,0.04473280833418702,0.036741641748354766,0.09732143803555189,0.020889265706016,0.027048127312658536
2009-05-19,0.031859052404720485,0.11381478513147845,0.04059126222896579,,0.1151314142981062,0.036974703722858084,0.12840757420395205,0.03339769098918449,0.029480586988734833,0.052216291393734786,,0.03008134463442909,0.026730672695526293,0.035028217252458846,0.017747098535454135,0.0791854364801385,0.02100957734275131,0.02655054858023014,,0.0220333541146121,0.03156816495564363,0.03526355552895577,0.05102971262526214,0.027939645906705106,0.021109367965557586,0.02502984273972703,,0.042399751656446126,0.043820331936256444,0.03650925688170327,0.09742095259091549,0.020777620658710565,0.02577485766211127
2009-05-20,0.03128768101206624,0.11382266288496733,0.04005573515363451,,0.11513494377954185,0.03700605645674558,0.12844457207372675,0.033226252349439156,0.029349592269777514,0.052045998778186206,,0.03007151901246187,0.026383545843293905,0.034320796416723504,0.017289116489635957,0.07898002134497546,0.020889921874992647,0.025982192140126887,,0.021915340748086605,0.03134239945935825,0.0349055531749652,0.050261608462855524,0.027841108790083207,0.020970349683572014,0.024834813594625766,,0.04251761212067747,0.04367676225924202,0.03658194794643533,0.09756142747966234,0.020488826885804085,0.0256932545338026
2009-05-21,0.03122895342024338,0.11357441273572425,0.0397516223480229,,0.11487155473127056,0.03642334312215899,0.12831971947699974,0.033175640396910816,0.02927023003066498,0.052045616907526265,,0.02991905718906823,0.02620356250201032,0.03424626202871487,0.017251484546275,0.07891449888355569,0.020787806348966917,0.025985339676692257,,0.021913488355480987,0.031045979005577058,0.03474116177694,0.05026719897942745,0.027769897814153774,0.02104142664700827,0.024749702238100225,,0.04230470016647999,0.04334946653432297,0.036486624831185435,0.09757908158231766,0.020446522198854025,0.025716671201365914
2009-05-22,0.03122766753884217,0.11356697937869116,0.03971158366858589,,0.11487471140067348,0.03645346805273681,0.12820537375293603,0.03325105981049231,0.029096565642837892,0.05216043203997142,,0.02990336705934289,0.026088520218188554,0.03433097919601692,0.017083528116339158,0.07889003133961214,0.020772356630452817,0.02578042075595193,,0.021531876915114306,0.031043208187710527,0.034782281018921606,0.050167920357125875,0.027742343433757626,0.020941482043921798,0.024798161558176438,,0.04224549416383733,0.04346005725499695,0.036400242921535535,0.09756633985130526,0.02038746492654941,0.025508028794985947
2009-05-26,0.031021204604956033,0.11220007343904663,0.03916663120432352,,0.11418208602812947,0.035108074906901904,0.1264500748124233,0.0323943811401921,0.028900486096549115,0.051384974433372775,,0.029418165959493623,0.025660357151041906,0.034059370281181264,0.01660173829791783,0.07819330877535989,0.020637051284880907,0.02524903945359573,,0.021389544502182518,0.03090923994320749,0.03423560199766315,0.04957152983430569,0.027460692596013657,0.02077192569086569,0.024387244636146898,,0.04214508843450489,0.04304493385908898,0.03603537933847304,0.09713938037513586,0.020180466638717056,0.025289659062949478
2009-05-27,0.03089567077168032,0.11195248351487598,0.039166146700768206,,0.11345675970411959,0.034778835468893946,0.12416430648223344,0.03229141075328396,0.027852703292213857,0.05041778247949671,,0.028678852490128293,0.025237725821635946,0.03407651774080233,0.01623499322925968,0.07660157978280918,0.020466920450468083,0.024890610745579286,,0.018265179298555666,0.03028446331872364,0.03411157338478014,0.04948909658863402,0.026697440188156635,0.020394069957724425,0.024449090475929545,,0.04044084349277667,0.042446371693353135,0.03551116901025552,0.09696623869040104,0.02021642152346894,0.024599460868808213
2009-05-28,0.030856929894391392,0.11159217076424478,0.03865394173707172,,0.11345596342314589,0.03337599855331247,0.12281059555971502,0.03206165870238197,0.026587194070620268,0.04983251550941387,,0.028671826224159366,0.025060236194235426,0.033503783303482505,0.015596491682484405,0.07671364251499316,0.01951655792257274,0.025051023461900856,,0.01720516329813639,0.03013029359311291,0.03235663278221565,0.04902132552023806,0.025713411326317707,0.019836576820714352,0.024381158626288233,,0.03833541705642808,0.042238405835517426,0.03536058173217362,0.09708501597119162,0.019855817011155404,0.022761821442676765
2009-05-29,0.028889256671522895,0.11122752049282672,0.03722715021493524,,0.11094989304538605,0.033375558442565616,0.11159148657995033,0.031291556746925804,0.026196817658509338,0.04923928074277191,,0.028607669184427587,0.024427649342235548,0.0333599001635065,0.015559999237503497,0.07456236371057026,0.019369153860503138,0.024597523503859086,,0.017285372251433253,0.02990418142900475,0.03206679964931076,0.048723177305318804,0.025627042044736124,0.019752721185927774,0.023667615901056042,,0.038093034349879124,0.04114558471130069,0.034824250613982345,0.09559479283428814,0.019859215407602673,0.022514385059623568
2009-06-01,0.02879147040628892,0.1112282688096257,0.03720966607856718,,0.11094772915719509,0.03247956700587297,0.11158244451712244,0.030805911812496676,0.026082321300144245,0.0491884850249563,,0.027426695167818878,0.024445864459428677,0.03318066471985685,0.0155848620625757,0.07426323732873634,0.019823126115363535,0.024604263514504444,,0.01716850920903523,0.02999338751269935,0.03197133865390863,0.048690162681122556,0.02580055384058608,0.019680218894965653,0.023645739772779537,,0.03730435858924273,0.04051862316755517,0.034845288675142624,0.09557985335782455,0.019592484384147464,0.022503701088941317
2009-06-02,0.028605516378415137,0.11090754018437025,0.037444389591871435,,0.11089671078892248,0.032223778032408466,0.11068924762915713,0.030675540134959944,0.02600087374950952,0.049195341125099754,,0.027327900764221574,0.02447698748874176,0.032990664767679964,0.015605045713371554,0.07426712677884023,0.019784463352255477,0.02460433900407447,,0.01717118442285154,0.02995011322480841,0.031967779047601896,0.048265960858837116,0.025914988896419598,0.019844085548219172,0.02336880866969025,,0.037240022468264196,0.04060470669177217,0.034629588107249545,0.09543476769081521,0.019370838608712655,0.022493019910602305
2009-06-03,0.028495753247034836,0.11102953514006214,0.037346109125680996,,0.11081526145244729,0.03200777508720851,0.10965485721513282,0.030670445217324982,0.025983616032064668,0.04889895002055392,,0.02732800229137283,0.02452104772974939,0.03301867943476618,0.015613117918643787,0.0743440423764304,0.019606637362311868,0.02438586545148697,,0.01714259705068407,0.029925289593079735,0.031942706352504124,0.04823661054488924,0.02587153527971425,0.01977581474709369,0.023374385089020608,,0.03708657153655948,0.04063905254575464,0.03462181600129743,0.09551592439724632,0.01936412814649373,0.02252917167195829
2009-06-04,0.028226236144114444,0.10995376008282524,0.036976958453342805,,0.10917530746298593,0.03159725425962372,0.10788617005451842,0.029430104714672323,0.024795353483756086,0.0481565594164926,,0.025950751000589148,0.023925772856837387,0.0320135570752977,0.014799431110369665,0.07261811032402125,0.01900958612083221,0.02306021402092963,,0.016512214257825324,0.029243230826531297,0.031134019784368052,0.04766676916638088,0.025106013231073303,0.01905739420836327,0.022878073006972467,,0.036745636298304366,0.0404936695194344,0.0337390728654284,0.09394228349320224,0.018897241565376498,0.02159435046053199
2009-06-05,0.028079377048246177,0.10979909792423277,0.036970965157798324,,0.10880939902836452,0.03155979755275445,0.10746385618716785,0.029391569636188702,0.024488506826429005,0.04662052893556477,,0.025849139756802992,0.023717975535655876,0.03164546001822368,0.014612527067874408,0.07226381657219062,0.01902058257360075,0.02231373753032719,,0.016476712251454764,0.028594844814444697,0.031039222646927725,0.04753119355353536,0.024777431575679437,0.019013595616989787,0.022591780752386655,,0.036447992735909006,0.04050255273619477,0.03365673164229448,0.09355685643651045,0.018882448607205154,0.021254666438507326
2009-06-08,0.027921831219514432,0.10967103289501927,0.03609013570530914,,0.10865282181575595,0.03154201694696736,0.10723994027176682,0.029150155463140006,0.024476340242829235,0.04656043000065847,,0.02583217382996646,0.02371372944450539,0.031584611499909473,0.014593165638007088,0.07212757476537812,0.0185147749723047,0.021824539883091142,,0.016314631897227382,0.02864568250046771,0.03089192771096236,0.04735182406200118,0.02455779129720942,0.018889451249188435,0.022351367861790414,,0.036542974999003885,0.04051121928664638,0.03333217917474337,0.09328654343423284,0.018820656394295112,0.02119857861072308
2009-06-09,0.027565125276055532,0.10942374475267634,0.0359448581660484,,0.10856183095097705,0.03144700813320168,0.10713890808099116,0.02887445698774978,0.02421627312984934,0.04647681336960313,,0.02579776914022033,0.023402332935522133,0.03100681546388051,0.014491437221088808,0.0721198729131409,0.018306429114619,0.02171558607307941,,0.016087604067432835,0.028211205728187475,0.030690040248190296,0.04694221087094914,0.024517619527706834,0.018756683894535674,0.02218978115501731,,0.0364349597583887,0.04061366251364368,0.03319546346118706,0.0932876529606706,0.018785683952028478,0.020986943095677064
2009-06-10,0.027497793386233278,0.10933588373626453,0.03592243691051179,,0.10843576232803542,0.031401617717118954,0.1070719221781908,0.028689068698159046,0.02400185502972662,0.04644984157357791,,0.02566472293995252,0.023157862486164735,0.030925665745780522,0.014120039595262248,0.07185269914645338,0.018161384673738196,0.021548599229688405,,0.016095159632771583,0.027725207259643236,0.03049914150470627,0.04705284497018948,0.024489511942642043,0.018673477755559116,0.022198885195338136,,0.03647820406116159,0.04008514444726748,0.03301009342497216,0.09299134525200042,0.01808725054232544,0.020983381378036837
2009-06-11,0.02707640871178991,0.10937572050048802,0.03552894947827946,,0.1074004463370169,0.0310626512859185,0.10671816594145232,0.027785676803038173,0.023589448053069915,0.04616358713831395,,0.025107642857352324,0.02271304012489326,0.03064115758741365,0.014094917449415253,0.07139655461324704,0.018207913280443987,0.021547441584864067,,0.016172098865213074,0.02767739625029726,0.030136655245223715,0.04699513876092516,0.024400937677742096,0.01867893231863732,0.021403269423184566,,0.036449195011836216,0.040099331109557095,0.03266558699395333,0.09269939869777927,0.018085902149750307,0.020705626928944457
2009-06-12,0.027079842117218866,0.10937538927867088,0.035547767280883255,,0.10753231366100297,0.031089864206266162,0.10671476493803786,0.027784077066370347,0.0235120514221832,0.04588158214039103,,0.025113382065083883,0.022584049116614168,0.03057514769957838,0.014034363142888638,0.07110702052639374,0.01808861666631252,0.02156766026278854,,0.016167269780140874,0.027656984851119844,0.030095987700821378,0.04629101893966886,0.024573216605063748,0.018293139404847062,0.021364108548698066,,0.03645306903302406,0.04044029208393961,0.03255725113176542,0.0924966912706616,0.017934411748046795,0.020649047567531848
2009-06-15,0.027101342569350945,0.10902777780595235,0.035472254791665325,,0.10762708524533945,0.030998803444996413,0.10668790740540633,0.027791510199037674,0.023282571135897406,0.045868197339452216,,0.025132230079024934,0.022615708504470394,0.03057550739761886,0.01403436550769838,0.07109335818854222,0.01807404447498312,0.02154081244269244,,0.016202416190245504,0.027569578369052793,0.03015135923186141,0.045577790427177106,0.02458040242496516,0.01829613184466763,0.021131668280630737,,0.03621340537208779,0.0403131114610453,0.032719995288708115,0.09241600864782352,0.01794240382197264,0.020537958788721087
